drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
PACLITAXEL	RAMIPRIL	0.533101070696205	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Angiotensin-converting enzyme inhibitor	ACE
PACLITAXEL	RAMIPRIL	0.533101070696205	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Angiotensin-converting enzyme inhibitor	ACE
PACLITAXEL	RAMIPRIL	0.533101070696205	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Angiotensin-converting enzyme inhibitor	ACE
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PACLITAXEL	GLIMEPIRIDE	0.499322529419829	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Vascular endothelial growth factor receptor inhibitor	FLT1
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Vascular endothelial growth factor receptor inhibitor	FLT4
PACLITAXEL	AXITINIB	0.455738917777855	M5	pbta_qSig	Tubulin inhibitor	TUBB2A	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Adenosine A2 receptor antagonist	ADORA2A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PACLITAXEL	PENTOXIFYLLINE	0.430673831113245	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA3C	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB4A	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB3	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB2B	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1C	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBB1	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.422448236859225	M5	pbta_qSig	Tubulin inhibitor	TUBA1B	Tyrosine-protein kinase HCK inhibitor	HCK
